analysis             sr                         o          b          db              s          ds             s95obs    s95exp    robscons          rexpcons          
atlas_1807_07447     1g2b2j                     155.0      160.0      60.0            0.0        222.934        83.0      84.0      0                 0                 
atlas_1807_07447     1g2b3j                     50.0       51.0       15.0            0.0        222.934        27.0      27.0      0                 0                 
atlas_1807_07447     1g2b4j                     14.0       14.2       4.8             0.0        222.934        11.5      11.8      0                 0                 
atlas_1807_07447     1g2b5j                     3.0        3.3        1.3             0.0        222.934        5.3       5.5       0                 0                 
atlas_1807_07447     1g2b6j                     0.0        0.8        0.5             222.934    222.937041819  2.9       3.0       0                 0                 
atlas_1807_07447     1g2b7j                     0.0        0.15       0.15            0.0        222.934        2.97      2.84      0                 0                 
atlas_1807_07447     1g2j                       45523.0    47000.0    14000.0         445.868    315.28488982   19362.0   19817.0   0                 0                 
atlas_1807_07447     1g3b                       12.0       12.0       5.5             0.0        222.934        12.0      12.0      0                 0                 
atlas_1807_07447     1g3b1j                     12.0       12.0       4.5             0.0        222.934        11.0      11.0      0                 0                 
atlas_1807_07447     1g3b2j                     4.0        4.2        1.4             0.0        222.934        5.8       6.0       0                 0                 
atlas_1807_07447     1g3b3j                     3.0        1.6        0.7             0.0        222.934        5.9       4.7       0                 0                 
atlas_1807_07447     1g3b4j                     0.0        0.65       0.3             0.0        222.934        2.91      2.96      0                 0                 
atlas_1807_07447     1g3j                       13384.0    13384.0    5000.0          0.0        222.934        6872.0    6872.0    0                 0                 
atlas_1807_07447     1g4b                       1.0        0.35       0.22            0.0        222.934        3.64      3.02      0                 0                 
atlas_1807_07447     1g4b1j                     1.0        0.3        0.2             0.0        222.934        3.8       3.0       0                 0                 
atlas_1807_07447     1g4b2j                     0.0        0.16       0.15            0.0        222.934        2.98      2.85      0                 0                 
atlas_1807_07447     1g4j                       3027.0     3110.0     1200.0          0.0        222.934        1555.0    1589.0    0                 0                 
atlas_1807_07447     1g5j                       646.0      646.0      250.0           0.0        222.934        344.0     344.0     0                 0                 
atlas_1807_07447     1g6j                       130.0      134.0      56.0            0.0        222.934        76.0      77.0      0                 0                 
atlas_1807_07447     1g7j                       19.0       19.0       10.0            0.0        222.934        17.0      17.0      0                 0                 
atlas_1807_07447     1g8j                       7.0        7.0        3.0             0.0        222.934        8.0       8.0       0                 0                 
atlas_1807_07447     1g9j                       0.0        0.9        0.8             0.0        222.934        3.0       3.3       0                 0                 
atlas_1807_07447     1m1b                       3798.0     3400.0     730.0           0.0        222.934        1475.0    1293.0    0                 0                 
